docking_cost_a,docking_cost_b,roundtrip_start,roundtrip_return,passengers,itin_fare,itin_fare_avg,avg_occupancy_rate,occupancy_avg,roundtrip_count,ticket_revenue,baggage_revenue,total_revenue,distance,fomc&dio,roundtrip_start_airport_type,roundtrip_return_airport_type,docking_cost_total,delay_dep,early_arr,maintance,profit
10000,10000,ATL,BOS,2256,269738,119.5647163,0.647142391,129.4284781,1531,23692346.36,6935425,30627771.36,946,8684.28,large_airport,large_airport,30620000,3083625,571875,34284184.28,-3656412.919
10000,10000,PHX,SEA,3200,361641,113.0128125,0.651783188,130.3566376,1612,23747936.04,7354721.496,31102657.54,1107,10162.26,large_airport,large_airport,32240000,2046075,503325,34799562.26,-3696904.725
10000,10000,CMH,MDW,571,31060,54.39579685,0.64439132,128.8782639,389,2727059.551,1754677.563,4481737.114,283,2597.94,large_airport,large_airport,7780000,472125,24900,8279622.94,-3797885.826
10000,10000,DFW,MCO,1810,183117,101.1696133,0.65003084,130.0061679,1021,13428879.88,4645770.411,18074650.29,985,9042.3,large_airport,large_airport,20420000,1372950,118050,21920042.3,-3845392.01
10000,10000,OAK,PDX,900,75584,83.98222222,0.649017358,129.8034716,679,7401903.931,3084779.501,10486683.43,543,4984.74,large_airport,large_airport,13580000,641175,133275,14359434.74,-3872751.307
10000,10000,BOS,ORD,2285,276297,120.9177243,0.651359227,130.2718454,1404,22116053.81,6401558.481,28517612.29,867,7959.06,large_airport,large_airport,28080000,3951525,373650,32413134.06,-3895521.767
10000,10000,DEN,ORD,2123,243227,114.567593,0.650927279,130.1854558,1350,20135296.33,6151262.786,26286559.11,888,8151.84,large_airport,large_airport,27000000,2918775,266925,30193851.84,-3907292.726
10000,10000,MCO,PVD,1591,125623,78.95851666,0.651624558,130.3249115,534,5494999.746,2435772.596,7930772.343,1072,9840.96,large_airport,large_airport,10680000,947850,216525,11854215.96,-3923443.617
10000,10000,DEN,MDW,1036,86587,83.57818533,0.650449886,130.0899772,635,6904154.481,2891249.743,9795404.224,895,8216.1,large_airport,large_airport,12700000,943050,92475,13743741.1,-3948336.876
10000,10000,DAL,MCI,640,42721,66.7515625,0.645405047,129.0810094,498,4290946.815,2249881.994,6540828.809,460.6489468,4228.757332,large_airport,large_airport,9960000,490425,34875,10489528.76,-3948699.948
10000,10000,SEA,SFO,2567,331100,128.9832489,0.64880518,129.7610359,2271,38009726.99,10314055.94,48323782.94,679,6233.22,large_airport,large_airport,45420000,6307800,596475,52330508.22,-4006725.285
10000,5000,LAS,LGB,1204,40157,33.35299003,0.655578358,131.1156716,536,2343981.434,2459730,4803711.434,231,2120.58,large_airport,medium_airport,8040000,784350,15450,8841920.58,-4038209.146
10000,10000,DFW,LAS,2261,234747,103.824414,0.647048997,129.4097994,1151,15464716.97,5213273.768,20677990.74,1055,9684.9,large_airport,large_airport,23020000,1675950,135975,24841609.9,-4163619.163
10000,10000,LAX,PDX,2137,231969,108.5489003,0.6455745,129.1149001,1486,20826706.7,6715265.953,27541972.65,834,7656.12,large_airport,large_airport,29720000,1713900,343200,31784756.12,-4242783.465
10000,10000,LAX,SLC,2593,282336,108.8839182,0.649724919,129.9449838,1539,21775186.33,6999486.553,28774672.89,590,5416.2,large_airport,large_airport,30780000,1957950,277050,33020416.2,-4245743.315
5000,10000,LGB,SMF,1373,36908,26.88128186,0.65637037,131.2740741,540,1905560.309,2481080,4386640.309,387,3552.66,medium_airport,large_airport,8100000,559425,43650,8706627.66,-4319987.351
10000,10000,DEN,SAN,2016,192070,95.27281746,0.649155617,129.8311235,1013,12530178.83,4603162.483,17133341.31,853,7830.54,large_airport,large_airport,20260000,1070550,221625,21560005.54,-4426664.23
5000,10000,BUR,SMF,1111,44776,40.30243024,0.644267029,128.8534057,723,3754615.201,3260635.432,7015250.634,358,3286.44,medium_airport,large_airport,10845000,551250,48075,11447611.44,-4432360.806
10000,10000,ABQ,PHX,744,66459,89.3266129,0.641912824,128.3825648,863,9896866.453,3877795.369,13774661.82,328,3011.04,large_airport,large_airport,17260000,836775,132375,18232161.04,-4457499.218
10000,10000,BWI,CLT,675,59742,88.50666667,0.642672919,128.5345838,853,9703870.933,3837400,13541270.93,361,3313.98,large_airport,large_airport,17060000,777375,165750,18006438.98,-4465168.047
5000,10000,BUR,LAS,995,37704,37.89346734,0.657431725,131.486345,749,3731872.665,3446914.533,7178787.198,223,2047.14,medium_airport,large_airport,11235000,651375,35250,11923672.14,-4744884.942
10000,10000,FLL,MCO,181,11526,63.67955801,0.65101546,130.2030921,583,4833813.532,2656794.094,7490607.626,177,1624.86,large_airport,large_airport,11660000,563100,73275,12297999.86,-4807392.234
10000,10000,MDW,PHX,1774,120575,67.96786922,0.649432086,129.8864171,583,5146784.057,2650332.342,7797116.399,1444,13255.92,large_airport,large_airport,11660000,833625,147900,12654780.92,-4857664.521
10000,10000,LAS,PDX,1947,151711,77.92039034,0.650413997,130.0827994,736,7460171.446,3350932.913,10811104.36,763,7004.34,large_airport,large_airport,14720000,864600,143625,15735229.34,-4924124.98
10000,10000,LGA,MDW,768,45738,59.5546875,0.646905116,129.3810231,459,3536708.098,2078506.136,5615214.234,725,6655.5,large_airport,large_airport,9180000,1230975,140550,10558180.5,-4942966.266
10000,10000,BOS,PIT,758,65593,86.53430079,0.655818566,131.1637132,714,8104014.39,3277781.192,11381795.58,496,4553.28,large_airport,large_airport,14280000,1860150,293550,16438253.28,-5056457.698
10000,10000,EWR,FLL,3022,344798,114.0959629,0.649765619,129.9531238,1464,21706913.64,6658798.065,28365711.7,1065,9776.7,large_airport,large_airport,29280000,3861975,432825,33584576.7,-5218864.998
10000,10000,OAK,PHX,1286,99267,77.19051322,0.643699423,128.7398846,768,7631998.282,3460528.098,11092526.38,646,5930.28,large_airport,large_airport,15360000,931425,76200,16373555.28,-5281028.9
10000,10000,HOU,MSY,739,56099,75.9120433,0.650221862,130.0443724,809,7986394.632,3682206.406,11668601.04,302,2772.36,large_airport,large_airport,16180000,704850,73350,16960972.36,-5292371.322
10000,10000,DCA,MCO,2130,197347,92.65117371,0.653434574,130.6869149,964,11672397.39,4409376.508,16081773.9,759,6967.62,large_airport,large_airport,19280000,1822725,264525,21374217.62,-5292443.717
10000,10000,ONT,SMF,1101,56200,51.044505,0.642243023,128.4486046,551,3612684.088,2477131.341,6089815.429,390,3580.2,large_airport,large_airport,11020000,458325,40200,11522105.2,-5432289.771
10000,10000,FLL,LGA,2413,265791,110.1496063,0.647308803,129.4617607,1241,17696861,5623171.574,23320032.58,1076,9877.68,large_airport,large_airport,24820000,3250050,705000,28784927.68,-5464895.104
10000,10000,PHX,SLC,1940,182755,94.20360825,0.649194153,129.8388305,1286,15729434.21,5844045.761,21573479.97,507,4654.26,large_airport,large_airport,25720000,1120575,211725,27056954.26,-5483474.287
10000,10000,MDW,MSP,1035,90731,87.66280193,0.65683612,131.367224,974,11216602.45,4478308.667,15694911.11,349,3203.82,large_airport,large_airport,19480000,1540500,233700,21257403.82,-5562492.705
10000,10000,MCO,MIA,437,31269,71.55377574,0.643529449,128.7058897,767,7063603.948,3455109.61,10518713.56,192,1762.56,large_airport,large_airport,15340000,717975,62025,16121762.56,-5603049.002
10000,10000,FLL,JAX,470,24647,52.44042553,0.664526302,132.9052604,561,3909950.317,2609594.787,6519545.105,319,2928.42,large_airport,large_airport,11220000,986850,162750,12372528.42,-5852983.315
10000,10000,SMF,SNA,1427,65844,46.14155571,0.651940407,130.3880814,572,3441328.704,2610369.39,6051698.094,404,3708.72,large_airport,large_airport,11440000,475275,24600,11943583.72,-5891885.626
10000,10000,DEN,DFW,2192,215691,98.39917883,0.648658344,129.7316689,1364,17412127.93,6193389.872,23605517.8,641,5884.38,large_airport,large_airport,27280000,2055225,177525,29518634.38,-5913116.578
10000,10000,FLL,TPA,634,32209,50.80283912,0.647475486,129.4950972,584,3841971.656,2646879.786,6488851.442,197,1808.46,large_airport,large_airport,11680000,676650,61275,12419733.46,-5930882.018
10000,10000,LAS,SNA,1157,73996,63.95505618,0.651436388,130.2872775,756,6299392.797,3447401.364,9746794.16,226,2074.68,large_airport,large_airport,15120000,582675,58275,15763024.68,-6016230.52
10000,10000,LAS,SMF,1134,69485,61.27425044,0.64430615,128.86123,705,5566592.071,3179650.85,8746242.921,397,3644.46,large_airport,large_airport,14100000,780825,22650,14907119.46,-6160876.539
10000,10000,BWI,TPA,1685,102610,60.89614243,0.651237693,130.2475387,711,5639348.166,3241210,8880558.166,842,7729.56,large_airport,large_airport,14220000,696150,118650,15042529.56,-6161971.394
10000,10000,DTW,MCO,3525,287293,81.50156028,0.647548691,129.5097383,1013,10692463.94,4591767.771,15284231.71,957,8785.26,large_airport,large_airport,20260000,976575,276525,21521885.26,-6237653.551
10000,10000,LAS,MDW,1733,95086,54.8678592,0.635852756,127.1705511,608,4242366.143,2706189.328,6948555.471,1521,13962.78,large_airport,large_airport,12160000,880950,165150,13220062.78,-6271507.309
10000,10000,OAK,SNA,1305,62732,48.07049808,0.65381909,130.7638181,648,4073251.45,2965723.394,7038974.845,371,3405.78,large_airport,large_airport,12960000,463350,40950,13467705.78,-6428730.935
10000,10000,DAL,SAT,718,45676,63.61559889,0.654836304,130.9672608,823,6856874.48,3772511.947,10629386.43,247.3436364,2270.614582,large_airport,large_airport,16460000,561000,110175,17133445.61,-6504059.188
10000,10000,OAK,ONT,1351,47380,35.07031828,0.653980824,130.7961649,571,2619213.048,2613961.355,5233174.403,362,3323.16,large_airport,large_airport,11420000,547200,26025,11996548.16,-6763373.757
10000,10000,MCO,MDW,2058,103743,50.40962099,0.652959184,130.5918367,637,4193425.141,2911545,7104970.141,990,9088.2,large_airport,large_airport,12740000,1126575,60300,13935963.2,-6830993.059
10000,10000,ATL,MIA,2268,214988,94.79188713,0.650245173,130.0490346,1707,21043201.94,7769779.57,28812981.51,594,5452.92,large_airport,large_airport,34140000,1544850,181275,35871577.92,-7058596.409
10000,10000,PHX,SNA,1571,112709,71.74347549,0.652643564,130.5287129,1010,9458229.348,4614190,14072419.35,338,3102.84,large_airport,large_airport,20200000,875250,82425,21160777.84,-7088358.492
5000,10000,BUR,OAK,1527,43471,28.46823838,0.644099816,128.8199632,932,3417902.554,4202107.198,7620009.753,325,2983.5,medium_airport,large_airport,13980000,876825,54000,14913808.5,-7293798.747
10000,10000,AUS,DAL,689,38654,56.10159652,0.654132841,130.8265683,813,5967078.009,3722670,9689748.009,189,1735.02,large_airport,large_airport,16260000,681900,104475,17048110.02,-7358362.011
5000,10000,BUR,SJC,1876,56117,29.91311301,0.649304785,129.8609571,1063,4129271.85,4831476.908,8960748.757,296,2717.28,medium_airport,large_airport,15945000,775125,78900,16801742.28,-7840993.523
10000,10000,DEN,MSP,2372,198448,83.66273187,0.649155058,129.8310115,1237,13436315.16,5621033.643,19057348.8,680,6242.4,large_airport,large_airport,24740000,2266950,298050,27311242.4,-8253893.599
10000,5000,HNL,KOA,1315,49440,37.59695817,0.647793241,129.5586481,1509,7350355.711,6842640,14192995.71,163,1496.34,large_airport,medium_airport,22635000,241275,16950,22894721.34,-8701725.629
10000,10000,LAX,PHX,1708,168907,98.89168618,0.652606518,130.5213035,2091,26989523.51,9552201.598,36541725.11,370,3396.6,large_airport,large_airport,41820000,2968875,516750,45309021.6,-8767296.495
10000,5000,HNL,ITO,2218,52281,23.57123535,0.647507395,129.5014791,1169,3568384.005,5298553.017,8866937.022,216,1982.88,large_airport,medium_airport,17535000,263700,5925,17806607.88,-8939670.858
10000,10000,LAS,RNO,1353,61943,45.781966,0.647793427,129.5586854,852,5053596.535,3863440,8917036.535,345,3167.1,large_airport,large_airport,17040000,807150,44025,17894342.1,-8977305.565
10000,10000,BWI,FLL,1994,124477,62.42577733,0.649325891,129.8651783,1045,8471746.765,4749818.896,13221565.66,925,8491.5,large_airport,large_airport,20900000,1044525,257250,22210266.5,-8988700.838
10000,10000,LAX,SEA,3564,359348,100.8271605,0.654413745,130.882749,2497,32951750.24,11438497.85,44390248.08,954,8757.72,large_airport,large_airport,49940000,2835225,767775,53551757.72,-9161509.635
10000,10000,LAS,SFO,2425,239102,98.59876289,0.647686766,129.5373533,1874,23935145.49,8496355,32431500.49,414,3800.52,large_airport,large_airport,37480000,4397250,232125,42113175.52,-9681675.033
10000,10000,LAS,SJC,1745,113611,65.10659026,0.647913328,129.5826657,1133,9558764.693,5138600.607,14697365.3,386,3543.48,large_airport,large_airport,22660000,1888650,77700,24629893.48,-9932528.18
10000,10000,OAK,SAN,1486,53107,35.73822342,0.65615303,131.230606,869,4075565.435,3991378.881,8066944.316,446,4094.28,large_airport,large_airport,17380000,578700,60150,18022944.28,-9955999.964
10000,10000,JFK,MCO,2832,193646,68.37782486,0.648694339,129.7388678,1167,10352762.26,5299184.055,15651946.32,944,8665.92,large_airport,large_airport,23340000,1874700,469425,25692790.92,-10040844.6
10000,10000,PHX,SAN,1302,81544,62.62980031,0.65781529,131.563058,1325,10917692.67,6101236.814,17018929.48,304,2790.72,large_airport,large_airport,26500000,887850,188550,27579190.72,-10560261.24
10000,10000,ATL,TPA,2086,154986,74.29817833,0.649138675,129.827735,1714,16533182.65,7788365.824,24321548.48,406,3727.08,large_airport,large_airport,34280000,969150,124650,35377527.08,-11055978.6
10000,10000,LAS,SEA,3028,246372,81.36459709,0.652424356,130.4848712,1732,18388382.43,7909992.895,26298375.32,867,7959.06,large_airport,large_airport,34640000,2553600,493050,37694609.06,-11396233.74
10000,10000,BWI,MCO,2507,118580,47.29956123,0.647290709,129.4581418,1063,6509082.041,4816490.164,11325572.2,787,7224.66,large_airport,large_airport,21260000,1375725,212100,22855049.66,-11529477.46
10000,10000,BOS,BWI,1393,80978,58.13208902,0.647520113,129.5040226,1161,8740402.009,5262395.959,14002797.97,369,3387.42,large_airport,large_airport,23220000,2718825,260550,26202762.42,-12199964.45
10000,10000,LAS,OAK,2115,83817,39.62978723,0.646593045,129.3186089,1110,5688604.543,5024027.957,10712632.5,407,3736.26,large_airport,large_airport,22200000,1305000,82275,23591011.26,-12878378.76
10000,10000,MCO,PHL,3786,217008,57.318542,0.653853118,130.7706236,1344,10074061.51,6151450.134,16225511.64,861,7903.98,large_airport,large_airport,26880000,1847175,434250,29169328.98,-12943817.34
10000,10000,SAN,SFO,2710,216501,79.8896679,0.650113506,130.0227012,1754,18219623.12,7982093.629,26201716.75,447,4103.46,large_airport,large_airport,35080000,4027950,218025,39330078.46,-13128361.71
10000,5000,HNL,LIH,2184,34720,15.8974359,0.654594449,130.9188897,1568,3263438.663,7184828.669,10448267.33,102,936.36,large_airport,medium_airport,23520000,222900,16800,23760636.36,-13312369.03
10000,10000,ATL,MCO,2617,213672,81.64768819,0.649486286,129.8972572,2351,24934261.07,10688595.81,35622856.88,404,3708.72,large_airport,large_airport,47020000,1779450,231225,49034383.72,-13411526.84
10000,10000,LAX,SMF,1558,112754,72.37098845,0.650941486,130.1882972,1739,16384607.15,7923910.707,24308517.86,373,3424.14,large_airport,large_airport,34780000,2913825,376050,38073299.14,-13764781.28
10000,10000,EWR,MCO,4288,324295,75.62849813,0.651484236,130.2968471,1681,16564834.32,7666015,24230849.32,937,8601.66,large_airport,large_airport,33620000,4402200,551025,38581826.66,-14350977.34
10000,10000,DEN,LAS,3192,195278,61.1773183,0.645151536,129.0303071,1585,12511559.15,7157956.289,19669515.44,628,5765.04,large_airport,large_airport,31700000,2304450,238500,34248715.04,-14579199.6
10000,10000,LAS,PHX,2132,96602,45.31050657,0.649002976,129.8005952,1357,7980965.787,6164879.268,14145845.05,255,2340.9,large_airport,large_airport,27140000,1762425,132600,29037365.9,-14891520.85
10000,10000,LAX,OAK,1835,54019,29.43814714,0.645406433,129.0812867,1186,4506697.898,5358164.211,9864862.108,337,3093.66,large_airport,large_airport,23720000,1238250,157050,25118393.66,-15253531.55
10000,10000,SJC,SNA,2289,76520,33.42944517,0.645478727,129.0957453,1290,5567122.89,5828672.901,11395795.79,342,3139.56,large_airport,large_airport,25800000,904050,77025,26784214.56,-15388418.77
10000,10000,BOS,PHL,2076,134365,64.72302505,0.645355951,129.0711902,1701,14209946.27,7684253.309,21894199.58,280,2570.4,large_airport,large_airport,34020000,3008475,749775,37780820.4,-15886620.82
10000,10000,ATL,FLL,2781,199684,71.80294858,0.650196407,130.0392815,2291,21391534,10427199.79,31818733.79,581,5333.58,large_airport,large_airport,45820000,2293125,212775,48331233.58,-16512499.79
10000,10000,DEN,PHX,4113,252237,61.32676878,0.6504756,130.0951201,1965,15677385.73,8947291.885,24624677.62,602,5526.36,large_airport,large_airport,39300000,1835550,379725,41520801.36,-16896123.74
10000,10000,SAN,SMF,2315,67096,28.98315335,0.652968044,130.5936089,1368,5177899.962,6252821.993,11430721.95,480,4406.4,large_airport,large_airport,27360000,1037625,119700,28521731.4,-17091009.45
10000,10000,LAS,SAN,2222,73942,33.27722772,0.650138144,130.0276289,1396,6040434.787,6353149.947,12393584.73,258,2368.44,large_airport,large_airport,27920000,1640850,113175,29676393.44,-17282808.71
10000,10000,BOS,DCA,2629,158334,60.22594142,0.646699732,129.3399464,1865,14527641.36,8442665,22970306.36,399,3662.82,large_airport,large_airport,37300000,3758625,521475,41583762.82,-18613456.46
10000,10000,SAN,SJC,2875,84653,29.44452174,0.649026219,129.8052439,1508,5763656.415,6851120.773,12614777.19,417,3828.06,large_airport,large_airport,30160000,1216575,84150,31464553.06,-18849775.87
10000,5000,HNL,OGG,2578,50972,19.77191621,0.647631949,129.5263898,2395,6133558.9,10857549.63,16991108.53,100,918,large_airport,medium_airport,35925000,400575,11925,36338418,-19347309.47
10000,10000,LGA,ORD,4985,507809,101.8674022,0.649123585,129.8247169,3576,47292266.2,16248861.57,63541127.77,733,6728.94,large_airport,large_airport,71520000,10339875,1149750,83016353.94,-19475226.17
10000,10000,DAL,HOU,2405,55717,23.16715177,0.654056763,130.8113526,1530,4636705.481,7004947.931,11641653.41,239,2194.02,large_airport,large_airport,30600000,1363650,209100,32174944.02,-20533290.61
10000,10000,LAX,SJC,2354,115566,49.09345794,0.649278272,129.8556544,2168,13821136.82,9853447.055,23674583.87,308,2827.44,large_airport,large_airport,43360000,3265875,306975,46935677.44,-23261093.57
10000,10000,LAS,LAX,2957,188476,63.73892459,0.64942125,129.8842501,3254,26938832.59,14792517.24,41731349.83,236,2166.48,large_airport,large_airport,65080000,4367250,539475,69988891.48,-28257541.65
